"","ibge_code","ibge_name","taxes_2010","taxes_2014","gdp_2010","gdp_2014","pop_2010","pop_2014","taxes_per_capita","taxes_per_gdp","taxes_growth","gdp_growth","pop_growth","Center","Left","Right","Total","delta"
"1562",3120805,"Cruzília",6043.228,9175.661,105049.161,178659.29,14596,15299,0.599755604941499,0.0513584320188444,0.110048859771381,0.141979358169841,0.011829407561702,5,5311,3598,8914,0.19216962082118
"1563",5220686,"Simolândia",3739.078,6955.142,44482.183,75644.815,6512,6804,1.02221369782481,0.0919447287960186,0.167845439308701,0.141953100921296,0.0110263585492307,3,2149,1562,3714,0.158050619278406
"1564",2406106,"Jucurutu",7430.186,16137.427,95805.706,162913.615,17692,18409,0.876605301754577,0.0990551158047779,0.213971947796195,0.141935307895916,0.00998126266534016,5,8625,1968,10598,0.628137384412153
"1565",3302601,"Mangaratiba",108607.156,169602.261,1772367.044,3013794.704,36311,40008,4.23920868326335,0.0562753198732809,0.117875142357214,0.141931360052071,0.0245358462582419,19,15787,5955,21761,0.451817471623547
"1566",4218251,"Timbó Grande",4798.049,7819.965,91348.909,155327.934,7165,7563,1.03397659658866,0.0503448722880715,0.12988705395049,0.141922289711095,0.0136067089125314,0,2813,1445,4258,0.321277595115077
"1567",3167905,"Tabuleiro",1258.61,2050.042,25071.801,42628.262,4076,4052,0.505933366238894,0.0480911466669694,0.129712398617924,0.141899870163642,-0.00147529292739412,0,1916,1097,3013,0.271822104215068
"1568",1300060,"Amaturá",654.88,715.473,36940.837,62808.409,9657,10644,0.0672184329199549,0.0113913568484118,0.0223694897712607,0.141899190964961,0.0246266763305036,0,3266,358,3624,0.80242825607064
"1569",3508009,"Buri",-361.944,5984.609,203949.591,346758.293,18566,19484,0.30715505029768,0.0172587335928545,NA,0.141894561144757,0.0121384969970022,1,5200,5370,10571,-0.0160817330432315
"1570",3553708,"Taquaritinga",62429.705,126711.476,769803.594,1308795.608,53985,56398,2.24673704741303,0.0968153279438572,0.193592735101076,0.141886592348926,0.0109918378583824,7,13721,13839,27567,-0.00428048028439801
"1571",1504604,"Mocajuba",3283.821,6182.95,128841.168,219033.154,26745,28933,0.213698890540214,0.0282283749609888,0.171396884594023,0.141862474829338,0.0198533251186304,4,14561,2182,16747,0.739177166059593
"1572",4204905,"Descanso",6292.623,9976.919,115125.677,195704.09,8638,8558,1.1658003038093,0.0509796141715791,0.122124858031687,0.14184439981461,-0.0023234357708718,1,3206,2507,5714,0.122331116555828
"1573",2105500,"João Lisboa",3996.463,7026.086,105512.447,179357.328,20381,23338,0.301057759876596,0.039173676806782,0.151487999407209,0.141836331685833,0.0344500778550922,4,11238,2153,13395,0.678238148562897
"1574",4313441,"Novo Tiradentes",694.966,1327.749,25032.645,42548.648,2277,2325,0.571074838709677,0.0312054333665314,0.175677227816048,0.14181240255203,0.00522893640738431,0,886,478,1364,0.299120234604106
"1575",4212809,"Balneário Piçarras",24308.616,40037.633,282332.313,479886.064,17074,19976,2.00428679415298,0.0834315392830412,0.132862080722095,0.141811434847817,0.0400238843360765,4,4406,5223,9633,-0.0848126232741617
"1576",3130200,"Igaratinga",9387.158,13376.042,87147.478,148106.355,9265,10144,1.31861612776025,0.0903137613507536,0.0925677423816536,0.1417728652802,0.0229183141743063,2,3174,1603,4779,0.328729859803306
"1577",2802205,"Feira Nova",1046.308,2510.424,32037.764,54427.107,5325,5551,0.452247162673392,0.0461245165942772,0.244577321479482,0.141663885573969,0.0104455225503746,0,3109,793,3902,0.593541773449513
"1578",3120102,"Couto de Magalhães de Minas",1662.388,2832.616,26318.033,44707.591,4204,4395,0.644508759954494,0.0633587258145938,0.14252004199666,0.141647317414295,0.0111696898557725,0,1659,688,2347,0.413719642096293
"1579",3522505,"Itapevi",866363.582,1506421.284,5220158.206,8867669.259,200874,220250,6.83959720317821,0.169877928461427,0.148316390374678,0.141645989491866,0.0232883913794439,52,75179,26848,102079,0.473466628787508
"1580",2406304,"Lagoa de Pedras",2104.882,3151.939,32205.756,54708.404,6992,7425,0.424503569023569,0.0576134335777735,0.10620982756504,0.141642523277533,0.015134901540431,1,3984,664,4649,0.714132071413207
"1581",3171006,"Vazante",25397.218,44605.646,340207.024,577880.977,19721,20580,2.16742691933916,0.077188292702703,0.151200373020878,0.14162581477129,0.0107159267825925,3,9536,2272,11811,0.61501989670646
"1582",4300802,"Antônio Prado",33227.512,52371.766,250584.724,425616.605,12837,13274,3.9454396564713,0.123049160640713,0.120469008749877,0.141605343028558,0.00840401931253676,4,2888,5630,8522,-0.321755456465618
"1583",5211503,"Itumbiara",314251.092,478912.093,2269361.628,3854404.596,92942,99526,4.81192947571489,0.124250602413925,0.111078520925763,0.141598523273268,0.0172580470588866,22,26085,25356,51463,0.0141655169733595
"1584",1720309,"São Sebastião do Tocantins",473.005,760.056,21421.672,36383.47,4283,4604,0.165086012163336,0.0208901459921222,0.125887415944566,0.141596655697526,0.0182321609357932,0,1887,289,2176,0.734375
"1585",3522406,"Itapeva",80115.654,127566.391,1175016.563,1995532.084,87765,92265,1.38260869235355,0.0639260035069424,0.123323182468282,0.141572981834029,0.0125789789473545,20,23067,25615,48702,-0.052318179951542
"1586",2907608,"Central",2963.904,7327.695,65542.664,111310.977,17027,18101,0.404822661731396,0.0658308389477167,0.253937275936475,0.14157244229571,0.015409233023733,1,7784,1119,8904,0.748539982030548
"1587",3139300,"Manga",3878.249,8033.387,103264.44,175362.042,19846,19757,0.40660965733664,0.0458102957081214,0.199680915034812,0.141553316022466,-0.00112302307726964,1,8547,2010,10558,0.619151354423186
"1588",4123501,"Santa Helena",29953.237,51973.379,413132.028,701544.738,23425,25159,2.06579669303231,0.0740841976067961,0.147715633936382,0.141541295098713,0.0180132811122711,5,8819,6804,15628,0.128935244433069
"1589",2112100,"Timbiras",1338.103,2987.331,69646.402,118261.241,28007,28442,0.105032381689051,0.0252604401470808,0.2223580875527,0.141526339164692,0.0038605445334976,7,10278,634,10919,0.883231065115853
"1590",4208500,"Ituporanga",33998.9,65992.074,445916.256,757163.806,22255,23777,2.77545838415275,0.0871569315345747,0.180338920722209,0.141521603913714,0.0166755159237373,9,5480,8772,14261,-0.230839352079097
"1591",2101970,"Boa Vista do Gurupi",1377.694,3129.922,27913.902,47386.804,7949,8816,0.355027450090744,0.0660504979403127,0.227708285873709,0.141456110473842,0.026218338285164,10,3139,357,3506,0.793496862521392
"1592",2615706,"Triunfo",3597.548,6719.638,66198.276,112373.441,15006,15264,0.44022785639413,0.0597973857541659,0.169054667163034,0.141443055194313,0.00427084255971577,0,7821,389,8210,0.905237515225335
"1593",2806909,"São Francisco",482.973,777.042,17426.795,29581.823,3395,3777,0.205729944400318,0.0262675495015977,0.126238605710433,0.141436754849559,0.0270150351163529,0,2077,399,2476,0.677705977382876
"1594",1200351,"Marechal Thaumaturgo",1261.225,1837.878,96004.931,162962.58,14200,16380,0.112202564102564,0.0112779142303712,0.0987048132646697,0.141428173719464,0.0363498485205149,2,3716,2425,6143,0.210157903304574
"1595",2902708,"Barra",6949.208,12610.376,174811.499,296640.822,49342,53786,0.234454616442941,0.0425105887820119,0.160641730062639,0.141340503826199,0.0217934741047681,6,21040,1949,22995,0.830223961730811
"1596",2107209,"Nina Rodrigues",726.749,633.749,30847.65,52343.764,12467,13746,0.0461042485086571,0.012107440343801,-0.0336527589860773,0.141328641911465,0.0247161832257614,3,5455,256,5714,0.909870493524676
"1597",2302107,"Baturité",8475.646,14538.652,196688.394,333746.625,33326,34735,0.418559147833597,0.043561944633897,0.14442630854657,0.14132554340688,0.0104062601576627,10,16555,2644,19209,0.724191785100734
"1598",4207007,"Içara",193048.779,287957.068,1142741.983,1938907.458,58859,52284,5.50755619309923,0.14851511701184,0.105134586641874,0.141306326093997,-0.0291794032286182,8,15887,13255,29150,0.0902915951972556
"1599",3137601,"Lagoa Santa",140807.982,251761.221,982774.177,1667405.972,52526,58702,4.28880142073524,0.15098975608083,0.156352890814554,0.141292344160015,0.0281811610150815,19,11818,18471,30308,-0.219512999868022
"1600",2919801,"Macaúbas",6682.402,10353.358,159329.238,270298.414,47067,49861,0.20764441146387,0.0383034359942637,0.115673604332434,0.14126632953219,0.0145211764876236,5,16395,4463,20863,0.571921583664861
"1601",4120358,"Pranchita",6508.192,11663.562,91331.926,154937.915,5632,5600,2.08277892857143,0.0752789399547554,0.157024916032439,0.141257836916742,-0.00142349115261475,2,1755,1962,3719,-0.0556601236891638
"1602",4120408,"Presidente Castelo Branco",2410.49,5131.899,56294.129,95490.385,4775,5101,1.0060574397177,0.0537425731396936,0.207933960969067,0.141232510766782,0.0166477103825542,2,1940,1071,3013,0.288416860272154
"1603",3109253,"Bugre",495.62,584.18,17386.703,29490.037,3990,4128,0.141516472868217,0.0198094020702653,0.0419562049116973,0.141207245897838,0.0085366807270062,1,1914,1210,3125,0.22528
"1604",4214102,"Presidente Nereu",786.821,2890.012,32089.337,54425.881,2284,2312,1.25000519031142,0.0530999580879545,0.384381942585823,0.141198470424489,0.00305080902849064,8,689,933,1630,-0.149693251533742
"1605",1506351,"Santa Bárbara do Pará",4655.161,7391.604,71545.31,121340.947,17154,19197,0.385039537427723,0.0609159907083962,0.122537857608,0.141186308616292,0.0285300619036779,1,8445,2413,10859,0.55548393038033
"1606",4315701,"Rio Pardo",31726.979,39009.415,439145.525,744631.782,37602,38899,1.00283850484588,0.0523875235290454,0.0530165067368769,0.141125148935086,0.0085138642559166,2,15735,7211,22948,0.371448492243333
"1607",1717503,"Pium",1536.685,3212.578,58394.945,99008.762,6696,7264,0.44226018722467,0.0324474110685274,0.202450499876714,0.14110233513977,0.0205636544074377,0,2268,1444,3712,0.22198275862069
"1608",3160801,"São Bento Abade",1183.399,1835.714,34907.9,59184.288,4577,4981,0.368543264404738,0.0310169144891969,0.116010949288776,0.14109204051299,0.0213719046074103,1,1317,1706,3024,-0.128637566137566
"1609",3119104,"Corinto",9321.109,14279.441,163944.624,277941.695,23901,24457,0.583859058756184,0.0513756707139604,0.112527884388495,0.141074842267684,0.0057656010777416,6,8946,4311,13263,0.349468446052929
"1610",5215009,"Nova Veneza",6449.009,13632.652,78462.294,133003.61,8129,8957,1.52201094116334,0.102498360758779,0.205790454230613,0.14103931069687,0.0245457654221419,4,2648,2435,5087,0.041871436996265
"1611",2104628,"Governador Luiz Rocha",448.33,889.19,24654.781,41789.202,7337,7580,0.117307387862797,0.021277984681306,0.186722543007963,0.141013366957,0.00817905719570877,2,3387,456,3845,0.762288686605982
"1612",3515004,"Embu das Artes",673524.07,1352804.368,4373421.465,7412776.574,240007,259053,5.22211427005285,0.182496309513078,0.190475519038391,0.141011166235324,0.0192745472799998,66,81530,37695,119291,0.367462759135224
"1613",4120606,"Prudentópolis",32538.453,56099.163,506247.898,858020.174,48793,51281,1.09395610460014,0.065382102542498,0.145881928055299,0.140994540955306,0.0125109789161653,23,11051,17800,28874,-0.23373969661287
"1614",4100202,"Adrianópolis",3176.85,27813.46,68096.336,115410.871,6374,6374,4.36358016943834,0.240995148541943,0.720143098369705,0.14098712400544,0,0,2791,859,3650,0.529315068493151
"1615",4210605,"Massaranduba",27285.461,48306.67,295805.552,501314.455,14668,15806,3.05622358598001,0.0963600181845943,0.153503591892111,0.140974600431377,0.0188559102423218,7,3018,6779,9804,-0.383618931048552
"1616",3142403,"Moema",2597.445,4523.32,45122.871,76465.544,7028,7406,0.610764245206589,0.0591550097387655,0.148755855533554,0.140951712514471,0.0131832204286346,2,2498,2210,4710,0.0611464968152866
"1617",4313656,"Palmares do Sul",10478.004,19116.652,178192.983,301951.518,10971,11393,1.67792960589836,0.063310335800332,0.162206549687926,0.140936975007818,0.00948058467450164,2,4727,2640,7369,0.28321346179943
"1618",2933208,"Vera Cruz",21087.917,39680.626,275129.148,466153.676,37587,42103,0.94246552502197,0.0851234861869887,0.171213872705368,0.140901437987917,0.0287713105426237,6,18470,1788,20264,0.823233320173707
"1619",4302352,"Bom Princípio",32536.444,63318.643,255593.849,433040.398,11792,12792,4.94986264853033,0.146218789961485,0.181110086187873,0.14089191841289,0.0205581260221694,6,3298,4440,7744,-0.147469008264463
"1620",3113909,"Carmo da Cachoeira",5659.219,8982.329,116838.21,197937.334,11836,12276,0.731698354512871,0.0453796604131285,0.122427024000779,0.140868805329109,0.00916686121169707,8,3708,3331,7047,0.0534979423868313
"1621",2704807,"Maribondo",4230.037,6188.293,63900.111,108252.038,13614,13719,0.45107464100882,0.057165602739045,0.0997821726250949,0.140863319668714,0.00192261042947739,5,4971,1665,6641,0.497816593886463
"1622",5100359,"Alto Boa Vista",2823.642,4591.967,40553.315,68696.038,5249,5980,0.76788745819398,0.0668447138101327,0.129268674932427,0.140844182806203,0.0331328071794335,0,348,1766,2114,-0.670766319772942
"1623",4207759,"Iraceminha",2082.079,4605.715,53905.911,91313.912,4253,4175,1.10316526946108,0.0504382618061528,0.219550993000487,0.140841050176528,-0.00461687381256526,2,1546,1324,2872,0.0772980501392758
"1624",1508407,"Xinguara",55222.146,116398.963,500256.054,847297.937,40573,42465,2.74105647003415,0.13737666282079,0.204922066155314,0.140803773304161,0.0114595094486694,1,11130,9323,20454,0.0883445780776376
"1625",4219002,"Urussanga",48966.483,91794.9,446479.627,756151.107,20222,20915,4.38895051398518,0.121397560818489,0.170118673746459,0.140779573994382,0.00845945169675955,6,4623,7987,12616,-0.266645529486366
"1626",2105948,"Lago dos Rodrigues",657.361,1813.444,35398.451,59947.747,7799,8745,0.207369239565466,0.030250411245647,0.288768918498185,0.140767531759036,0.0290351822952601,0,4851,450,5301,0.830220713073005
"1627",1715002,"Nova Rosalândia",937.864,1605.91,22874.496,38735.18,3770,4066,0.394960649286768,0.0414586946543168,0.143919159837054,0.140744835151909,0.0190758410778653,1,1411,466,1878,0.503194888178914
"1628",2313351,"Tejuçuoca",1955.774,3175.974,51983.841,88017.953,16836,18301,0.17354100868805,0.0360832522428691,0.128858656148447,0.140711249792541,0.0210781338721968,2,9735,980,10717,0.816926378650742
"1629",4117602,"Palmas",40208.222,75323.397,510692.441,864671.868,42887,46996,1.60276187335092,0.0871121170788454,0.169913512807288,0.14070402756576,0.0231370385238827,5,10920,9643,20568,0.0620867366783353
"1630",3140100,"Marilac",756.846,1011.928,21621.347,36605.608,4219,4286,0.236100793280448,0.0276440702746967,0.0753145524781249,0.140686283967311,0.00394670880095815,1,1698,943,2642,0.285768357305072
"1631",2109106,"Presidente Dutra",25283.965,43139.001,279252.58,472738.127,44719,46369,0.930341413444327,0.0912534837707304,0.142894718531309,0.140659072225038,0.00909931565705135,4,18245,3171,21420,0.703734827264239
"1632",4314787,"Ponte Preta",958.598,1714.992,26064.142,44119.251,1750,1743,0.983931153184165,0.0388717387790649,0.156528647947306,0.140633636470463,-0.001001503509654,1,605,788,1394,-0.131276901004304
"1633",2102606,"Cândido Mendes",1801.334,2577.449,61636.831,104333.708,18505,19567,0.131724280676649,0.0247038953125293,0.093701879835707,0.14063340189063,0.0140486445927313,7,8672,689,9368,0.852156276686593
"1634",4111555,"Ivaté",6179.523,10651.019,102906.374,174158.23,7524,7958,1.33840399597889,0.0611571385400506,0.14580061653665,0.14057915865927,0.0141186905480422,4,2874,1532,4410,0.304308390022676
"1635",5219258,"Santa Fé de Goiás",12821.989,25243.75,118558.135,200643.625,4768,5134,4.91697506817296,0.125813865254877,0.184539691542048,0.140574090000658,0.0186615280515972,0,1865,992,2857,0.305565278263913
"1636",2207504,"Palmeirais",1965.59,2788.152,46125.509,78060.632,13745,14151,0.19702861988552,0.035717773845336,0.0913294577292743,0.140572044682701,0.00730408850981923,3,7695,638,8336,0.846569097888676
"1637",1507904,"Soure",3114.193,4590.255,86847.417,146968.743,22995,24076,0.190656878218973,0.0312328656168747,0.10185087794781,0.140557063275542,0.0115508752259332,0,11955,1917,13872,0.723615916955017
"1638",4201950,"Balneário Arroio do Silva",3361.542,7906.746,83341.155,141029.517,9590,11248,0.702946834992888,0.0560644762046515,0.238411029999141,0.140545527711666,0.0406727318125872,1,3965,2531,6497,0.220717254117285
"1639",4202404,"Blumenau",1439050.121,2478186.549,9908621.308,16767107.117,309214,334002,7.41967577739056,0.147800484108996,0.145551237377323,0.14054185402575,0.0194653740422519,76,60552,117577,178205,-0.319996633091103
"1640",2306108,"Irauçuba",4332.323,7221.173,84525.158,143030.967,22347,23376,0.308913971594798,0.0504867802508809,0.136244333331347,0.140541312632785,0.0113180122836667,3,11555,1221,12779,0.808670474998044
"1641",5220603,"Silvânia",20612.801,39689.752,297998.925,504259.257,19096,20106,1.97402526608972,0.0787090201102644,0.177973020240385,0.140538094629984,0.0129682145544252,2,5617,5822,11441,-0.0179180141596014
"1642",1720101,"São Bento do Tocantins",750.663,1256.522,22707.855,38424.383,4615,5026,0.25000437723836,0.0327011626966138,0.137447267398995,0.140532584892304,0.0215572132798747,3,2350,611,2964,0.586707152496626
"1643",2205540,"Lagoinha do Piauí",353.289,323.838,9430.683,15956.455,2656,2757,0.117460282916213,0.0202951094087001,-0.0215256998507535,0.140507948213154,0.00937413968783152,0,1778,158,1936,0.836776859504132
"1644",4117404,"Ourizona",1672.978,4273.789,49473.468,83695.71,3380,3485,1.22633830703013,0.0510634177068335,0.264243448548587,0.140466967280751,0.00767740497427982,0,1597,800,2397,0.33249895702962
"1645",4215901,"São Bonifácio",1273.746,2132.961,35464.2,59995.707,3008,2966,0.719137221847606,0.0355518937379969,0.137561853991238,0.140466418969274,-0.00350911919252661,0,726,1445,2171,-0.331183786273607
"1646",4304002,"Campo Novo",7179.105,14643.857,94139.157,159237.236,5459,5338,2.74332278006744,0.0919625168575521,0.195078115253156,0.140429863795904,-0.00558797183259652,0,2229,936,3165,0.408530805687204
"1647",2603207,"Caetés",2315.475,6581.284,93503.143,158155.345,26577,27959,0.235390536142208,0.0416127826726311,0.298427287503147,0.140418926030242,0.0127538886753489,1,11074,628,11703,0.892591643168418
"1648",2905503,"Caldeirão Grande",1789.832,2652.116,47913.856,81034.44,12485,13555,0.195655920324603,0.0327282572693783,0.103303667404052,0.1403866589287,0.0207696379767617,0,4848,953,5801,0.671435959317359
"1649",4314456,"Pinhal",2084.894,2735.511,35759.078,60475.83,2515,2606,1.04969723714505,0.0452331286730583,0.0702583418057818,0.140378133575869,0.00892551576235556,1,922,745,1668,0.106115107913669
"1650",3112802,"Capitólio",7865.359,11971.084,106156.531,179519.411,8185,8574,1.39620760438535,0.0666840645995658,0.110717800694598,0.14035789627786,0.0116754211568044,1,3019,2285,5305,0.138360037700283
"1651",5107404,"São Pedro da Cipa",1534.329,1910.724,30568.881,51693.39,4142,4393,0.434947416344184,0.0369626368090775,0.0563792604687929,0.140351841183167,0.0148171013122447,0,1712,724,2436,0.405582922824302
"1652",3510302,"Capela do Alto",8610.29,12820.689,146815.852,248260.144,17533,19212,0.667327139287945,0.0516421556574945,0.1046466926002,0.140337780873903,0.0231259176774268,2,4264,5180,9446,-0.0969722633919119
"1653",4320602,"Severiano de Almeida",2416.403,3936.055,51092.858,86395.959,3842,3902,1.00872757560226,0.0455583229303584,0.12972554248623,0.140337242487712,0.00388155827370329,0,1403,1361,2764,0.0151953690303907
"1654",2209807,"São Gonçalo do Piauí",790.041,806.233,16826.267,28452.292,4754,4885,0.165042579324463,0.0283363111836473,0.00508486923134344,0.140334779592307,0.0068188725020919,11,2777,497,3285,0.694063926940639
"1655",5222005,"Vianópolis",13570.794,22894.936,178699.423,302130.297,12549,13343,1.71587618976242,0.0757783520134692,0.1396816189696,0.140296475149591,0.0154559570645705,5,2391,4943,7339,-0.347731298542036
"1656",2509305,"Mataraca",11762.51,17039.673,112970.067,191000.004,7404,8088,2.10678449554896,0.0892129457756451,0.0970850895908733,0.140295728571875,0.0223360683728093,0,3725,1078,4803,0.551113887153862
"1657",4301503,"Augusto Pestana",10998.2,17958.441,140598.583,237687.644,7097,7175,2.50291860627178,0.0755547940893385,0.130411988662043,0.140266631807069,0.00273638761843831,2,2636,2359,4997,0.0554332599559736
"1658",5006259,"Novo Horizonte do Sul",5669.021,9843.324,71064.016,120109.876,4944,4442,2.21596668167492,0.0819526614114563,0.147911557933093,0.140203166938681,-0.0264124243827367,1,1732,1250,2983,0.16158229969829
"1659",2207777,"Patos do Piauí",1282.896,1476.931,20430.602,34529.321,6106,6241,0.236649735619292,0.0427732419064945,0.035838833848308,0.140188663566738,0.00548210495321344,1,3305,403,3709,0.782421137772985
"1660",2414753,"Venha-Ver",851.583,1967.859,16470.128,27833.029,3821,4086,0.48161013215859,0.0707022940262808,0.232939449343482,0.140160193653447,0.0169048792684523,0,2019,210,2229,0.81157469717362
"1661",2203420,"Domingos Mourão",567.35,615.799,14746.588,24920.319,4264,4291,0.143509438359357,0.0247107189920001,0.0206973330774296,0.140159243808001,0.00157927553065207,2,2274,236,2512,0.811305732484076
"1662",4321477,"Tiradentes do Sul",2478.618,5426.153,59615.659,100744.495,6461,6432,0.843618314676617,0.0538605409655386,0.216383748194379,0.140158538011466,-0.0011240110007178,0,2385,1460,3845,0.240572171651495
"1663",3301876,"Iguaba Grande",10788.886,18379.523,213965.797,361540.674,22858,25354,0.724916107911967,0.0508366674118664,0.142455802993378,0.140126924696312,0.0262473871459716,11,9866,4220,14097,0.40051074696744
"1664",3110202,"Cajuri",2303.475,3830.059,30965.055,52320.794,4047,4128,0.927824370155039,0.07320338066735,0.135547983052231,0.140120140288726,0.00496658336121625,6,1976,832,2814,0.406538734896944
"1665",3156205,"Rochedo de Minas",475.503,568.094,13591.349,22961.167,2116,2246,0.25293588601959,0.0247415124849708,0.045482421980219,0.140073492656559,0.0150174815831365,0,1019,666,1685,0.209495548961424
"1666",1501808,"Breves",20549.513,33259.998,363439.583,613983.171,92865,97351,0.34165029635032,0.0541708626082196,0.127924866130338,0.140068799727977,0.0118638685611474,1,28452,10100,38553,0.47602002438202
"1667",4313490,"Novo Barreiro",1722.608,2828.423,42423.465,71660.317,3978,4150,0.681547710843373,0.0394698644718527,0.131981880190504,0.140034900762059,0.0106384789000813,0,1634,1086,2720,0.201470588235294
"1668",2515971,"Sobrado",1243.884,3866.792,39397.262,66548.282,7363,7669,0.504210718476985,0.0581050612245708,0.327830782451952,0.140033732586729,0.0102316819317967,0,3734,874,4608,0.620659722222222
"1669",2308104,"Mauriti",7735.378,18422.446,187163.942,316136.699,44217,45881,0.401526688607485,0.0582736710362121,0.242271259690032,0.140021869463497,0.00927821763341075,1,18947,4849,23797,0.592427616926503
"1670",3171204,"Vespasiano",269956.919,416129.346,1561162.161,2636756.439,104612,116506,3.57174176437265,0.157818651675624,0.114252123047042,0.14000170192497,0.0272867738701708,27,29611,24314,53952,0.0981798635824437
"1671",5219308,"Santa Helena de Goiás",45928.971,80249.495,559354.217,944599.957,36459,38188,2.10143225620614,0.0849560646338247,0.149711560181307,0.139961676107681,0.0116505927276154,10,13111,7855,20976,0.250572082379863
"1672",4302238,"Boa Vista do Incra",3375.822,4464.033,72653.727,122692.178,2425,2549,1.7512879560612,0.0363840064849122,0.0723510079301897,0.139960346251498,0.0125454422754558,0,1114,663,1777,0.253798536859876
"1673",2111805,"Sítio Novo",1262.019,2495.559,61373.724,103617.589,17007,17559,0.142124209806937,0.0240843183486927,0.185838338591172,0.139889496066555,0.00801737211498876,3,7220,1959,9182,0.572968852101939
"1674",2701209,"Cacimbinhas",892.634,2487.142,41937.164,70794.625,10197,10775,0.23082524361949,0.035131791431906,0.291982970000473,0.139856832781285,0.0138792032744637,2,4462,595,5059,0.764380312314687
"1675",1600154,"Pedra Branca do Amapari",8619.246,27572.846,171959.377,290273.63,10773,13411,2.05598732383864,0.0949891521320762,0.337374628241878,0.139844033455553,0.0562850319201453,10,4906,1171,6087,0.613602759980286
"1676",1507474,"São João de Pirabas",2970.306,4645.088,74769.088,126200.763,20644,21767,0.213400468599256,0.0368071308728934,0.118273898950612,0.13981659128906,0.0133306566538898,4,9659,2122,11785,0.63954179041154
"1677",2600302,"Agrestina",7053.424,12073.29,115742.806,195356.562,22680,24052,0.501966156660569,0.0618013025843483,0.143816640102118,0.139812719784599,0.0147920032415403,2,12663,662,13327,0.90050273880093
"1678",2609006,"Macaparana",6658.189,13210.395,127859.212,215761.1,23907,24904,0.530452738515901,0.0612269542563511,0.186833840982487,0.139751784935757,0.0102666263640236,1,12061,976,13038,0.85020708697653
"1679",2601052,"Araçoiaba",1809.071,5141.261,67748.4,114306.393,18144,19579,0.262590581745748,0.0449778955058096,0.298385061149441,0.139706091209082,0.019211622102407,5,10613,340,10958,0.937488592808907
"1680",2304905,"Groaíras",1693.726,2476.973,37999.56,64112.522,10228,10759,0.230223347894786,0.0386347771500862,0.0996881103889633,0.139701377793266,0.0127337818957036,1,4518,1270,5789,0.561064087061669
"1681",4124103,"Santo Antônio da Platina",41451.956,85896.56,506702.086,854894.254,42688,45031,1.907498389998,0.100476239719819,0.199796762590749,0.139698368215644,0.0134479438092441,8,12702,10670,23380,0.0869118905047049
"1682",4314001,"Paraí",17683.897,30503.232,143527.362,242143.179,6812,7257,4.20328400165358,0.12597188211525,0.146019402107323,0.139683824199452,0.0159459910966444,4,1390,3222,4616,-0.396880415944541
"1683",2105963,"Lagoa Grande do Maranhão",671.539,1008.812,40643.133,68564.822,10536,11014,0.0915936081351008,0.014713259227888,0.107094644738716,0.139668497138412,0.0111540543297357,2,5062,512,5576,0.815997130559541
"1684",2306405,"Itapipoca",72209.233,113923.765,704980.211,1189217.522,116065,123613,0.921616375300332,0.095797247259194,0.120741359556035,0.139648946246971,0.0158760407954455,21,54193,8752,62966,0.721675189784963
"1685",4114104,"Mandaguaçu",20307.119,40692.255,238054.402,401546.512,19784,21419,1.89982048648396,0.101338833195991,0.189777799189815,0.139632721322171,0.0200495576960842,2,6898,5418,12318,0.120149374898522
"1686",5005004,"Jardim",26699.777,50237.678,261617.267,441200.294,24363,25328,1.98348381238155,0.113865921403942,0.171198428463797,0.139573514984013,0.00975853578723984,18,7614,5222,12854,0.186089933094756
"1687",2516201,"Sousa",59209.566,114271.463,549346.627,926412.847,65807,68434,1.66980540374668,0.123348314274834,0.178654388260584,0.139566114119301,0.00983392877153944,5,29597,4806,34408,0.72050104626831
"1688",3521200,"Iporanga",727.291,1042.127,23714.544,39988.552,4302,4351,0.239514364513905,0.026060633553323,0.0940901513210382,0.139541707468388,0.00283543047372126,1,1610,635,2246,0.434105075690116
"1689",3125952,"Fervedouro",2326.547,3299.823,55424.519,93457.839,10351,10880,0.303292555147059,0.0353081457404552,0.0913013783138559,0.139537051139678,0.0125387359615448,1,4614,1407,6022,0.532547326469611
"1690",4128559,"Vera Cruz do Oeste",4753.462,9258.02,111266.942,187617.969,8973,9038,1.02434388138969,0.0493450603337466,0.181345746827441,0.13953342762612,0.0018060896871297,1,2480,2856,5337,-0.0704515645493723
"1691",4120804,"Quatro Barras",176321.582,325232.913,732944.358,1235877.871,19786,21738,14.9614919955838,0.263159427506247,0.165392593872973,0.139530982117007,0.0238006357990865,13,5256,5770,11039,-0.0465621886040402
"1692",2201945,"Boqueirão do Piauí",711.589,950.089,18928.831,31917.165,6193,6359,0.149408554804214,0.0297673367919738,0.0749388666358444,0.139528335315657,0.00663479093410335,0,3091,244,3335,0.853673163418291
"1693",1702554,"Augustinópolis",7287.563,10992.147,101685.628,171441.747,15965,17386,0.632241286092258,0.0641159297099323,0.108217621176524,0.139499796880021,0.0215454366634416,1,6192,1967,8160,0.517769607843137
"1694",4123808,"Santa Izabel do Oeste",11011.093,15843.907,145853.272,245907.275,13134,14039,1.12856378659449,0.0644304118290116,0.095236638023281,0.139498611263055,0.0167982510161795,1,3860,3014,6875,0.123054545454545
